label,game_id,source_class,source_username,white_elo,black_elo,elo_diff_abs,ply_count,opening_family,clock_tag_count,has_clock_data,move_count_total,avg_move_time,median_move_time,std_move_time,max_move_time,cv_move_time,fast_move_ratio,slow_move_ratio,white_move_count,white_avg_move_time,white_median_move_time,white_std_move_time,white_fast_move_ratio,white_slow_move_ratio,black_move_count,black_avg_move_time,black_median_move_time,black_std_move_time,black_fast_move_ratio,black_slow_move_ratio,wb_avg_time_diff,wb_move_count_diff
0,TvUwvXRS,human,,1824,1818,6,72,FRENCH,72,True,70,7.928571428571429,5.0,10.654739292340995,62.0,1.3438409918267922,0.35714285714285715,0.24285714285714285,35,10.0,6.0,13.212548148310702,0.2571428571428571,0.3142857142857143,35,5.857142857142857,3.0,6.625245471001087,0.45714285714285713,0.17142857142857143,4.142857142857143,0
0,PQDRNfmH,human,,1885,1934,49,65,QUEEN'S_PAWN,65,True,63,9.174603174603174,5.0,12.253330849447496,74.0,1.335570663521094,0.4444444444444444,0.2857142857142857,32,4.84375,2.0,4.867682809869599,0.59375,0.1875,31,13.64516129032258,8.0,15.534661322131882,0.2903225806451613,0.3870967741935484,-8.80141129032258,1
1,GG97gIye,bot,maia9,1474,1747,273,104,SICILIAN,104,True,102,5.715686274509804,5.0,4.426695866414721,30.0,0.7744819526145824,0.21568627450980393,0.10784313725490197,51,5.980392156862745,4.0,5.706859292418896,0.27450980392156865,0.1568627450980392,51,5.450980392156863,6.0,2.546152233409064,0.1568627450980392,0.058823529411764705,0.5294117647058822,0
0,ECqum7TI,human,,2131,2126,5,62,PHILIDOR,62,True,60,17.05,12.0,18.66764134360132,101.0,1.0948763251379074,0.21666666666666667,0.5666666666666667,30,14.1,11.5,12.248401256218434,0.26666666666666666,0.5333333333333333,30,20.0,12.0,23.011591282076374,0.16666666666666666,0.6,-5.9,0
0,L1uvtmzF,human,,1931,1920,11,78,SCANDINAVIAN,78,True,76,9.723684210526315,6.0,16.3220860091396,113.0,1.6785907127125976,0.34210526315789475,0.3157894736842105,38,11.421052631578947,7.5,18.254965552227684,0.23684210526315788,0.39473684210526316,38,8.026315789473685,3.5,13.921749062273339,0.4473684210526316,0.23684210526315788,3.394736842105262,0
1,QSkSob8s,bot,simpleEval,2260,1842,418,81,QUEEN'S_PAWN,81,True,79,10.784810126582279,7.0,12.14539646712675,67.0,1.1261576536420341,0.1518987341772152,0.3670886075949367,40,8.625,6.0,7.391506950548041,0.1,0.3,39,13.0,8.0,15.266857013705312,0.20512820512820512,0.4358974358974359,-4.375,1
0,jAvTgi4S,human,,2280,2124,156,113,MODERN_DEFENSE,113,True,111,10.144144144144144,2.0,23.453172376840218,182.0,2.3119912378590266,0.5405405405405406,0.2702702702702703,56,10.696428571428571,2.0,21.90883680394833,0.5178571428571429,0.25,55,9.581818181818182,2.0,24.914903104250975,0.5636363636363636,0.2909090909090909,1.1146103896103892,1
0,I7VlhodR,human,,2136,2072,64,58,SICILIAN,58,True,56,12.0,7.0,17.373008621750827,99.0,1.4477507184792355,0.32142857142857145,0.35714285714285715,28,9.25,5.0,14.778422977919048,0.35714285714285715,0.25,28,14.75,8.0,19.238400958202618,0.2857142857142857,0.4642857142857143,-5.5,0
0,MXEUbkdu,human,,1908,1908,0,57,BIRD,57,True,55,11.072727272727272,6.0,13.508050859266444,70.0,1.2199389117564112,0.32727272727272727,0.43636363636363634,28,11.5,6.5,14.17618727706028,0.25,0.42857142857142855,27,10.62962962962963,4.0,12.763223057903076,0.4074074074074074,0.4444444444444444,0.8703703703703702,1
1,m65oqhAs,bot,maia1,1544,1556,12,105,QUEEN'S_PAWN,105,True,103,4.669902912621359,4.0,3.0350328272390565,12.0,0.6499134744399643,0.32038834951456313,0.07766990291262135,52,3.1346153846153846,3.0,2.337230824928099,0.4807692307692308,0.038461538461538464,51,6.235294117647059,6.0,2.8600578308572278,0.1568627450980392,0.11764705882352941,-3.1006787330316743,1
0,YY2xnczX,human,,1924,2026,102,62,QUEEN'S_GAMBIT,62,True,60,5.4,3.0,6.445153217728808,36.0,1.1935468921720014,0.4,0.13333333333333333,30,5.766666666666667,3.5,6.301763421632251,0.4,0.2,30,5.033333333333333,3.0,6.564974401236374,0.4,0.06666666666666667,0.7333333333333334,0
0,BMOVEMrk,human,,1976,1932,44,120,QUEEN'S_PAWN,120,True,118,3.389830508474576,2.0,4.378363401199989,37.0,1.2916172033539968,0.5338983050847458,0.059322033898305086,59,3.389830508474576,2.0,5.085762610189826,0.559322033898305,0.05084745762711865,59,3.389830508474576,2.0,3.532017952775757,0.5084745762711864,0.06779661016949153,0.0,0
1,wtmTvNMg,bot,Lynx_BOT,2389,2742,353,166,QUEEN'S_GAMBIT,166,True,164,6.414634146341464,5.0,5.726385697700953,30.0,0.8927065156111751,0.2804878048780488,0.25,82,6.548780487804878,4.0,6.0690185629694735,0.2926829268292683,0.2682926829268293,82,6.280487804878049,6.0,5.358545466648946,0.2682926829268293,0.23170731707317074,0.2682926829268295,0
1,MqNsw8FD,bot,simpleEval,2047,2260,213,55,ZUKERTORT,55,True,53,6.264150943396227,5.0,4.3832913600429775,20.0,0.6997422954285476,0.1320754716981132,0.16981132075471697,27,5.703703703703703,4.0,4.8059747908188495,0.2222222222222222,0.18518518518518517,26,6.846153846153846,6.0,3.8098284606276285,0.038461538461538464,0.15384615384615385,-1.1424501424501425,1
1,bELYv62e,bot,maia9,1716,1712,4,75,MODERN_DEFENSE,75,True,73,5.424657534246576,5.0,4.30965087172289,22.0,0.7944558425145731,0.2602739726027397,0.0821917808219178,37,5.297297297297297,6.0,2.346531250934945,0.16216216216216217,0.02702702702702703,36,5.555555555555555,4.0,5.654125555951967,0.3611111111111111,0.1388888888888889,-0.258258258258258,1
0,udlbdHVH,human,,1895,1943,48,94,OTHER,94,True,92,7.4021739130434785,6.0,6.255536300313256,29.0,0.8450944781627306,0.2717391304347826,0.30434782608695654,46,8.130434782608695,7.0,6.8797393013429184,0.21739130434782608,0.30434782608695654,46,6.673913043478261,4.5,5.465521765243608,0.32608695652173914,0.30434782608695654,1.4565217391304346,0
0,XpiCE9TS,human,,2070,2067,3,43,FRENCH,43,True,41,7.121951219512195,3.0,8.709946996425828,40.0,1.2229720097721195,0.3902439024390244,0.2682926829268293,21,7.523809523809524,3.0,10.719892712767354,0.42857142857142855,0.23809523809523808,20,6.7,4.5,5.874521257089807,0.35,0.3,0.8238095238095235,1
1,BaFLjvsB,bot,maia5,1550,1649,99,36,QUEEN'S_PAWN,36,True,34,6.205882352941177,4.5,6.018498013549589,21.0,0.9698053671122561,0.29411764705882354,0.17647058823529413,17,8.588235294117647,6.0,7.577511802769249,0.29411764705882354,0.35294117647058826,17,3.823529411764706,3.0,1.9169612631529793,0.29411764705882354,0.0,4.76470588235294,0
0,4U9hQkO5,human,,1867,1932,65,66,CARO_KANN,66,True,64,9.625,4.0,14.33908557056551,86.0,1.4897751242145985,0.34375,0.234375,32,13.625,5.5,18.252996329370145,0.25,0.375,32,5.625,3.0,6.785784774069982,0.4375,0.09375,8.0,0
0,kATnDxMn,human,,1905,1905,0,54,SICILIAN,54,True,52,7.980769230769231,5.0,7.5510834286707205,33.0,0.9461598513033191,0.21153846153846154,0.28846153846153844,26,10.576923076923077,9.0,7.687017411609689,0.038461538461538464,0.4230769230769231,26,5.384615384615385,3.0,6.439522934294262,0.38461538461538464,0.15384615384615385,5.192307692307692,0
0,lO9QNpaF,human,,1893,1922,29,68,SICILIAN,68,True,66,11.196969696969697,5.5,15.989788120878803,109.0,1.4280460297401907,0.3181818181818182,0.3484848484848485,33,7.0606060606060606,3.0,8.783384430669818,0.42424242424242425,0.18181818181818182,33,15.333333333333334,11.0,19.999494943117888,0.21212121212121213,0.5151515151515151,-8.272727272727273,0
0,9TikEE2t,human,,2138,2044,94,88,QUEEN'S_PAWN,88,True,86,11.162790697674419,6.0,16.346438674166478,100.0,1.4643684645607469,0.27906976744186046,0.3023255813953488,43,11.953488372093023,5.0,17.03887960118911,0.23255813953488372,0.3488372093023256,43,10.372093023255815,6.0,15.58326958529855,0.32558139534883723,0.2558139534883721,1.5813953488372086,0
0,xmAJ0Jje,human,,2083,2034,49,56,OTHER,56,True,54,10.777777777777779,5.0,13.639086896050802,54.0,1.2654822893243012,0.3333333333333333,0.35185185185185186,27,11.148148148148149,5.0,13.522830362579025,0.2962962962962963,0.2962962962962963,27,10.407407407407407,6.0,13.74438406326248,0.37037037037037035,0.4074074074074074,0.7407407407407423,0
0,JGWMDYml,human,,2048,2091,43,140,INDIAN_DEFENSE,140,True,138,7.913043478260869,4.0,9.239548157649807,43.0,1.1676352067359648,0.3695652173913043,0.2826086956521739,69,7.333333333333333,4.0,8.598393288851032,0.34782608695652173,0.2898550724637681,69,8.492753623188406,4.0,9.804795023917512,0.391304347826087,0.2753623188405797,-1.1594202898550732,0
0,0SrY5uwJ,human,,1940,1892,48,48,QUEEN'S_PAWN,48,True,46,7.673913043478261,4.0,9.12486890394474,50.0,1.1890764010806179,0.32608695652173914,0.2826086956521739,23,6.043478260869565,3.0,6.9687392713557665,0.43478260869565216,0.21739130434782608,23,9.304347826086957,5.0,10.613505680760658,0.21739130434782608,0.34782608695652173,-3.2608695652173916,0
1,WHR2zxGw,bot,Boris-Trapsky,1792,2205,413,66,OTHER,66,True,64,9.03125,5.0,12.166769227592837,78.0,1.3471855200102796,0.0625,0.1875,32,12.5,5.5,16.338222057494505,0.09375,0.3125,32,5.5625,5.0,2.2491317769308226,0.03125,0.0625,6.9375,0
1,EvFryXbt,bot,Boris-Trapsky,2195,1419,776,35,OTHER,35,True,33,4.424242424242424,4.0,3.567787728349855,15.0,0.8064177742160632,0.30303030303030304,0.09090909090909091,17,6.470588235294118,5.0,3.599307891947848,0.0,0.17647058823529413,16,2.25,2.0,1.8200274723201295,0.625,0.0,4.220588235294118,1
0,h6SKB2ce,human,,1913,1921,8,44,OTHER,44,True,42,19.0,13.0,22.19180457908258,84.0,1.1679897146885567,0.2857142857142857,0.5238095238095238,21,19.0,13.0,20.809796227921577,0.19047619047619047,0.5238095238095238,21,19.0,13.0,23.492653360247793,0.38095238095238093,0.5238095238095238,0.0,0
1,pTIJrung,bot,OpeningsBot,2365,2435,70,99,SICILIAN,99,True,97,10.257731958762887,3.0,13.922671824483892,64.0,1.3572855949496858,0.4948453608247423,0.4020618556701031,49,8.448979591836734,5.0,9.16751412790282,0.4897959183673469,0.4489795918367347,48,12.104166666666666,2.5,17.29672365812542,0.5,0.3541666666666667,-3.655187074829932,1
1,zQoUl4z6,bot,simpleEval,2427,2264,163,131,OTHER,131,True,129,8.395348837209303,6.0,9.397689477417922,60.0,1.1193923754265114,0.21705426356589147,0.29457364341085274,65,7.707692307692308,6.0,5.777204745770762,0.15384615384615385,0.3384615384615385,64,9.09375,6.0,11.964424805961213,0.28125,0.25,-1.3860576923076922,1
0,zlyG7LXO,human,,2034,2040,6,38,PIRC,38,True,36,6.444444444444445,5.5,6.65601000117957,31.0,1.0328291381140713,0.3333333333333333,0.1388888888888889,18,5.166666666666667,3.0,5.909032633745279,0.3888888888888889,0.05555555555555555,18,7.722222222222222,7.0,7.100904133008193,0.2777777777777778,0.2222222222222222,-2.5555555555555554,0
0,eWrpb1g0,human,,1981,2035,54,41,ENGLISH,41,True,39,5.282051282051282,2.0,6.9057713431248215,33.0,1.30740331253334,0.5128205128205128,0.1794871794871795,20,5.0,2.0,7.956129712366434,0.65,0.2,19,5.578947368421052,4.0,5.575470614771213,0.3684210526315789,0.15789473684210525,-0.5789473684210522,1
1,qgvA0zos,bot,Lynx_BOT,1970,2753,783,128,QUEEN'S_PAWN,128,True,126,6.2063492063492065,6.0,5.578185203430342,37.0,0.898786874210004,0.18253968253968253,0.15873015873015872,63,4.428571428571429,3.0,2.307436464682994,0.15873015873015872,0.0,63,7.984126984126984,7.0,7.112457355560642,0.20634920634920634,0.31746031746031744,-3.5555555555555554,0
0,yUMQtabt,human,,1885,1885,0,31,INDIAN_DEFENSE,31,True,29,8.413793103448276,4.0,9.532222092783998,33.0,1.1329280356177702,0.3448275862068966,0.3103448275862069,15,8.066666666666666,4.0,9.807933296854927,0.26666666666666666,0.26666666666666666,14,8.785714285714286,4.0,9.213178228017979,0.42857142857142855,0.35714285714285715,-0.71904761904762,1
1,ArI277fT,bot,OpeningsBot,2110,2496,386,85,ENGLISH,85,True,83,9.204819277108435,2.0,21.183512022180015,134.0,2.301350128064059,0.5060240963855421,0.18072289156626506,42,4.833333333333333,3.0,4.999603158854885,0.38095238095238093,0.14285714285714285,41,13.682926829268293,1.0,29.037771049638632,0.6341463414634146,0.21951219512195122,-8.849593495934961,1
0,phrZzYkR,human,,1972,1961,11,44,OTHER,44,True,42,7.976190476190476,6.5,6.23159421335418,29.0,0.7812744983906733,0.19047619047619047,0.30952380952380953,21,9.476190476190476,8.0,7.075235467184098,0.19047619047619047,0.42857142857142855,21,6.476190476190476,4.0,4.806929993636149,0.19047619047619047,0.19047619047619047,3.0,0
0,Nil2cjMG,human,,1822,1830,8,32,SICILIAN,32,True,30,2.933333333333333,2.0,2.7438820836342237,9.0,0.9354143466934854,0.6333333333333333,0.0,15,2.6,1.0,3.1155523854794462,0.7333333333333333,0.0,15,3.2666666666666666,2.0,2.264705033528404,0.5333333333333333,0.0,-0.6666666666666665,0
0,YL5JssSE,human,,1827,1822,5,93,CARO_KANN,93,True,91,9.395604395604396,8.0,7.615598684018521,30.0,0.8105490997025561,0.21978021978021978,0.3956043956043956,46,10.217391304347826,8.0,8.1345025862152,0.1956521739130435,0.43478260869565216,45,8.555555555555555,8.0,6.945999825816792,0.24444444444444444,0.35555555555555557,1.6618357487922708,1
1,jOKlZu3V,bot,Boris-Trapsky,2130,2218,88,32,OTHER,32,True,30,7.566666666666666,7.5,4.855809807734328,22.0,0.6417369789957262,0.1,0.23333333333333334,15,6.0,4.0,5.18973345494095,0.2,0.13333333333333333,15,9.133333333333333,9.0,3.9135093657171125,0.0,0.3333333333333333,-3.133333333333333,0
0,MqqeJMCl,human,,1807,1801,6,62,QUEEN'S_GAMBIT,62,True,60,6.516666666666667,3.5,8.779695641396435,57.0,1.3472678733600667,0.36666666666666664,0.18333333333333332,30,7.866666666666666,3.0,11.563544247139609,0.36666666666666664,0.23333333333333334,30,5.166666666666667,4.0,4.099457958749614,0.36666666666666664,0.13333333333333333,2.6999999999999993,0
0,iOX4P7zd,human,,1976,2040,64,52,SLAV,52,True,50,11.26,5.0,15.11530350340343,87.0,1.3423892987036794,0.34,0.34,25,12.8,6.0,19.080880482828878,0.36,0.36,25,9.72,5.0,9.387310583974518,0.32,0.32,3.08,0
0,owCIERKL,human,,1958,1906,52,92,INDIAN_DEFENSE,92,True,90,12.122222222222222,6.5,14.266376771024923,62.0,1.1768780104420193,0.3111111111111111,0.4111111111111111,45,12.177777777777777,5.0,14.087486786173653,0.28888888888888886,0.4222222222222222,45,12.066666666666666,7.0,14.442837517453263,0.3333333333333333,0.4,0.11111111111111072,0
0,z73rg3cI,human,,2007,2078,71,80,OTHER,80,True,78,10.397435897435898,7.0,10.44440685012888,58.0,1.0045175515537024,0.15384615384615385,0.34615384615384615,39,8.435897435897436,7.0,5.305028440895616,0.07692307692307693,0.3076923076923077,39,12.35897435897436,6.0,13.50306172211093,0.23076923076923078,0.38461538461538464,-3.9230769230769234,0
1,j6Hl6jq1,bot,simpleEval,1940,2258,318,60,ZUKERTORT,60,True,58,12.431034482758621,8.5,14.817408295144526,81.0,1.1919690445469937,0.20689655172413793,0.43103448275862066,29,16.103448275862068,9.0,19.140757790616565,0.2413793103448276,0.4827586206896552,29,8.758620689655173,6.0,6.765302819196936,0.1724137931034483,0.3793103448275862,7.344827586206895,0
0,ucdedk9v,human,,1855,1825,30,22,RUY_LOPEZ,22,True,20,4.15,2.5,4.114304315434142,17.0,0.9913986302250943,0.5,0.1,10,3.4,2.5,3.2619012860600183,0.5,0.1,10,4.9,2.5,4.7,0.5,0.1,-1.5000000000000004,0
1,idnPPqTE,bot,maia1,1791,1564,227,42,OTHER,42,True,40,3.225,2.0,2.7882566237704878,13.0,0.8645756972931745,0.525,0.025,20,1.95,1.0,2.1324868112136124,0.75,0.0,20,4.5,4.0,2.7838821814150108,0.3,0.05,-2.55,0
1,zaiD950U,bot,maia9,1738,1832,94,79,QUEEN'S_PAWN,79,True,77,4.441558441558442,3.0,4.0499912024708244,22.0,0.9118401245329049,0.38961038961038963,0.09090909090909091,39,4.743589743589744,5.0,2.1568964969039066,0.1282051282051282,0.02564102564102564,38,4.131578947368421,2.0,5.3171571976780925,0.6578947368421053,0.15789473684210525,0.6120107962213224,1
0,wm1pwuYI,human,,2117,2052,65,125,ENGLISH,125,True,123,7.357723577235772,4.0,10.066550972226585,74.0,1.3681610713633923,0.37398373983739835,0.23577235772357724,62,6.451612903225806,3.0,8.325393373162497,0.3870967741935484,0.1774193548387097,61,8.278688524590164,4.0,11.4978702910953,0.36065573770491804,0.29508196721311475,-1.827075621364358,1
