game_id,label,source_class,source_username,engine_move_count,critical_positions_count,error_moves_count,time_complexity_corr,critical_time_lift,cpl_mean,cpl_median,cpl_std,post_error_time_ratio
h6SKB2ce,0,human,,44,9,7,0.42489731068110514,1.8433656957928803,49.05555555555556,23.0,61.012723829835714,
hVE1HxHW,0,human,,37,7,8,-0.11859902840681705,1.407035175879397,56.62162162162162,14.0,105.82656677417151,0.6588021778584392
hXFJaM5J,0,human,,100,20,21,0.043565480673295714,1.8692998204667863,62.885416666666664,37.0,82.02538603379477,5.900132275132275
hxas7Khb,0,human,,159,33,22,0.008525938134358514,0.80420483908856,41.38993710691824,15.0,75.2199217514744,3.3753226639132676
iCDVQkDW,0,human,,72,14,3,0.31130123143933297,1.656934306569343,28.76388888888889,14.0,44.3751347589677,9.75
iCs7713K,1,bot,simpleEval,135,27,3,0.027345460704375945,0.8517536103743001,15.2265625,5.0,26.991959116255227,0.41093047388446896
iDEFLOd2,1,bot,Boris-Trapsky,28,6,0,-0.3216274518959273,0.9313725490196079,15.607142857142858,4.0,22.189668261400854,
iOX4P7zd,0,human,,52,10,4,0.30285395367918283,1.7157360406091369,39.23076923076923,21.0,50.94137482085709,7.034119106699752
iWC8QnSR,0,human,,73,14,8,0.14339744933141738,1.0004875670404683,40.707692307692305,15.0,78.4279626500892,2.055555555555556
iZYAiFwS,1,bot,maia1,43,10,8,-0.07898134699168943,0.7077625570776256,59.44186046511628,12.0,113.0145704386049,3.7931034482758625
idnPPqTE,1,bot,maia1,42,8,3,0.21245262172283047,1.0097087378640777,61.0,21.5,115.27152210985942,2.208108108108108
j6Hl6jq1,1,bot,simpleEval,60,12,4,0.07965125205926464,1.0325704225352113,32.78333333333333,10.5,53.438778574697565,1.512453300124533
j7GOlf50,1,bot,maia1,81,16,11,-0.02273102933736655,1.1389462809917354,44.657534246575345,13.0,68.65143628147267,0.9144659046117463
jAvTgi4S,0,human,,113,22,8,0.09944009592942331,0.7159699892818864,39.31132075471698,9.5,91.56772555003509,0.6965956869659569
jOKlZu3V,1,bot,Boris-Trapsky,32,6,0,0.22837886151949596,1.2183908045977012,41.75,15.5,86.11220877436602,
jTLjc72O,1,bot,simpleEval,214,39,13,-0.13266943601287817,0.6134751773049645,28.61881188118812,15.5,37.50390398918435,0.4080915043246302
jz4FHmND,1,bot,maia5,108,21,5,-0.017679206985643216,1.4705433455433454,30.489795918367346,18.0,42.51296198447063,0.8518518518518519
kATnDxMn,0,human,,54,11,8,0.21465601430186174,1.7774183112261404,47.44444444444444,26.5,51.94001763668131,2.3471215351812367
kU2vGpX3,0,human,,54,12,8,0.17442673021323668,1.6045197740112995,47.36538461538461,17.5,63.93747812877402,4.088285229202038
kmJYvFJj,0,human,,104,21,12,0.09811298596520461,0.9195428571428571,42.42307692307692,13.0,81.15224205487205,1.0442857142857143
kwuC6cpn,0,human,,35,7,4,0.25222820665748336,1.0871080139372824,46.4,12.0,82.66566051615041,2.5555555555555554
lIORaCM5,0,human,,20,4,0,0.3092177435622558,1.203125,20.2,4.0,29.9309204669686,
lK89Ze1t,0,human,,59,12,4,0.03132806552255332,0.6441717791411044,27.610169491525422,11.0,43.60415815545404,1.7256442489000627
lO9QNpaF,0,human,,68,13,9,-0.1051055568752155,0.6047874329884054,60.26470588235294,8.5,152.32565903807566,2.105461393596987
lQZr2DEt,0,human,,45,9,4,0.247617435007923,1.4545454545454546,24.466666666666665,6.0,40.923017158236675,2.8343328335832085
lTX2mhxI,1,bot,maia1,23,5,4,0.21902417701663343,2.488888888888889,54.2,28.0,87.05147902247268,
m65oqhAs,1,bot,maia1,105,20,23,0.1793281429107742,1.0705882352941178,74.84810126582279,25.0,100.99067366485325,2.058102345415778
mE7qhYix,0,human,,51,10,5,0.12847703692664136,1.388780487804878,31.488372093023255,14.0,43.736724015208054,1.8193548387096774
mOU2FZ0K,1,bot,Boris-Trapsky,30,6,1,-0.015049366885356553,0.924924924924925,41.86666666666667,15.5,87.58224071630555,1.6619718309859153
msjb5V66,0,human,,53,11,7,0.37113216489538586,2.1959858323494688,53.716981132075475,17.0,93.17955427175353,5.488247863247864
nRKjBCaU,1,bot,Boris-Trapsky,83,17,9,-0.02329473434155608,0.783883964544722,37.936708860759495,14.0,64.5516850660353,1.0851146521570152
nYzrFznw,1,bot,Boris-Trapsky,44,9,2,0.2054111691854011,1.6217948717948718,23.636363636363637,10.0,39.54806678937492,1.5877712031558187
nc9yszM8,0,human,,27,5,6,0.08946275601759282,0.6153846153846154,60.629629629629626,18.0,85.63192038458389,2.541208791208791
nmcBqLsi,0,human,,86,16,10,-0.012410313955076599,0.9291789940828402,38.84146341463415,5.5,95.83350265958539,4.228571428571429
npKvG0uJ,0,human,,70,14,14,0.3595320037435056,2.4973821989528795,67.88235294117646,10.5,124.57604922906526,4.631533101045297
oEMqme5L,0,human,,92,19,9,0.03644239988366887,0.9425269404966422,43.58695652173913,12.0,80.81126053878677,1.08843537414966
oiaIinzY,1,bot,maia1,39,8,6,-0.1025482396623026,0.798728813559322,58.743589743589745,24.0,86.99033779199287,1.563404255319149
onRtccuS,0,human,,76,15,13,0.17566276671383,1.3601926163723916,46.44736842105263,12.0,76.77502930415422,6.601449275362318
oo2SdzOz,1,bot,maia9,73,14,11,0.12695606003862855,1.117069831127339,45.2463768115942,19.0,83.54785243375676,1.8516483516483517
owCIERKL,0,human,,92,18,13,0.1706556065592339,1.9132791327913279,41.70652173913044,17.0,56.386773434347916,4.042359667359667
ozBisFxV,0,human,,114,23,10,0.1187140527519891,1.3582608695652172,36.87719298245614,17.0,60.15172925587036,2.0953716690042077
pMyZ0xDV,1,bot,OpeningsBot,117,24,1,0.11738448893033288,1.0053763440860217,20.67924528301887,10.0,33.128835746536105,5.783203125
pSkyJ2ji,0,human,,105,21,14,-0.13927126407495372,0.6265780730897009,45.0,17.0,79.75283246201532,1.1723602484472049
phrZzYkR,0,human,,44,9,8,0.15313379248547546,1.43015214384509,71.14285714285714,17.5,114.20273773479535,1.1595394736842106
pq9KXrlq,1,bot,maia1,45,9,6,-0.024515685013929832,0.9324894514767931,66.25,33.5,88.50937646499507,1.5133037694013303
psAWCMjy,1,bot,OpeningsBot,130,25,4,-0.018514735622158763,0.8051452282157676,22.0,5.5,43.88312675231019,1.1230822153422775
psyjN07S,1,bot,OpeningsBot,97,19,2,0.16752167465544304,1.1636363636363638,15.288659793814434,3.0,27.66514005915219,0.7141843971631205
pw6zugVz,1,bot,Lynx_BOT,54,11,2,0.21534048291623104,1.5266389384036443,19.62962962962963,4.5,31.570788359504164,1.3398201385817485
q01FXTQp,1,bot,maia5,66,13,8,0.36886787307452845,2.4878048780487805,48.18181818181818,16.0,76.01353728935176,2.6136363636363638
qV2o1E2u,0,human,,58,12,4,0.26634717422360576,1.4666666666666666,31.103448275862068,10.5,64.43298835308971,2.537326388888889
qgvA0zos,1,bot,Lynx_BOT,128,25,2,0.08017350157005784,0.9493670886075949,18.094827586206897,7.0,25.975113569920605,0.6659287954251983
r5F11hZF,1,bot,simpleEval,132,26,5,-0.041172999332551787,0.715233456499832,28.047619047619047,17.5,33.100581959794866,0.7513684817055604
rCIZNz42,1,bot,Boris-Trapsky,122,24,10,-0.1268338960792552,0.6430348258706468,32.98360655737705,11.0,56.437689942175496,1.4222222222222223
rHLdjJea,1,bot,maia9,66,13,5,0.06552287845566244,1.1014792899408283,26.0,3.5,43.92144977115396,1.888888888888889
rhCE4nBF,0,human,,74,15,8,-0.18490561856337887,0.7805732484076432,41.148648648648646,16.0,64.07020693811414,1.425545171339564
rpD7wwzA,0,human,,84,16,13,0.10870735992979585,1.1046380090497738,46.975,32.5,49.81314460059714,4.647773279352227
rq8wN70c,0,human,,86,18,9,-0.0711345569496251,0.7939464493597206,57.083333333333336,20.5,133.7840484773283,7.283783783783783
rydEEZyt,0,human,,60,11,15,0.039149087893946125,1.310371318822023,82.0925925925926,33.0,106.91416919548104,0.8908163265306123
sMiLZwVF,1,bot,Boris-Trapsky,48,10,9,-0.1336277799212146,0.927400468384075,53.416666666666664,15.5,80.40336677583153,2.942760942760943
sQnPQp75,1,bot,maia9,50,10,5,0.38085537614933956,1.8,49.32,12.5,94.77413993278968,1.9134199134199135
sj1Kz6b7,1,bot,maia1,107,21,16,0.01664686887863457,1.2591656131479139,47.35849056603774,12.5,82.21212653048822,2.9696969696969697
smmtEGEW,0,human,,80,16,14,0.019349116984603915,0.9738751814223512,61.51428571428571,21.0,82.4246396685469,2.753353034780632
spXxkB19,1,bot,maia5,83,17,9,0.1677844953167266,1.0886897805479807,45.397590361445786,10.0,91.55207087193948,3.0330882352941178
uFggqpCV,0,human,,32,6,0,0.2419347035410281,1.5944055944055946,42.34375,16.5,100.29693707156515,
ucdedk9v,0,human,,22,4,0,0.23014033461937372,2.3846153846153846,47.45454545454545,7.5,116.03437079853353,
ugkFRLNo,0,human,,39,8,2,0.2317827964606464,0.9578252032520326,30.794871794871796,15.0,40.165158703800884,5.502262443438914
vJFFj61Y,1,bot,Boris-Trapsky,75,14,9,-0.23378911886494105,0.46569691706469823,49.763888888888886,15.5,103.31054762967433,0.7273584905660377
vMCpnFc5,1,bot,maia1,34,7,1,0.21083273773713188,1.8633540372670805,28.558823529411764,4.5,63.685897957208056,
vQCT5BXu,0,human,,71,16,3,0.15242476363123558,1.7520661157024793,28.197183098591548,2.0,74.09294120040747,5.444136657433057
vRHuQbfE,1,bot,simpleEval,141,29,11,0.01826404657591026,1.1707109408258836,29.962962962962962,13.0,42.739071794875436,0.8271428571428571
vYbW2Xfc,0,human,,64,13,9,0.28488931329618067,3.115771163509857,44.741379310344826,15.5,70.05504248380589,5.364705882352942
vadR8zhd,0,human,,114,23,22,0.028585103354923563,1.9007012622720898,58.00877192982456,31.0,83.24551466912155,
vtCLuov6,0,human,,142,29,22,0.14994406070812946,0.8345819103227939,46.28169014084507,20.0,64.22916346486964,2.7205574912891985
wIWireHB,1,bot,Boris-Trapsky,57,11,4,0.2376524747444747,1.8779342723004697,34.19298245614035,11.0,47.11927329306299,1.6052325581395348
wUQvzExB,1,bot,Lynx_BOT,65,13,4,-0.2842583168362137,0.5116309807031456,22.928571428571427,1.0,35.99099944175386,0.6767344497607656
wdrjdvCY,1,bot,simpleEval,139,27,14,0.04693395429411975,0.9446327683615818,43.712,33.0,50.940092814992006,1.2413793103448276
wg1Gicqs,0,human,,68,14,10,0.2480681024088316,1.6400742115027827,66.69117647058823,38.0,142.27089501793455,1.9291094373061588
wnipXtln,1,bot,simpleEval,80,15,2,0.14181925874030288,1.3081967213114756,20.8125,7.0,31.11233427035008,0.4739024390243902
wtmTvNMg,1,bot,Lynx_BOT,166,33,6,0.08056571028480262,1.1363074502753119,23.782894736842106,11.5,31.90444568987829,0.3986801242236025
xMj1eZo5,0,human,,86,17,9,0.08575115736400427,0.7439239168721381,39.36046511627907,19.0,77.15115227563413,1.0993699885452464
xTh2ToII,1,bot,simpleEval,46,10,1,0.46505858651067616,1.9978102189781024,15.282608695652174,7.5,21.16669147451523,4.193633952254642
xmAJ0Jje,0,human,,56,11,5,0.06015543447318067,1.2381735911147675,35.70909090909091,14.0,76.17555626249687,3.712412587412588
xpxWZXc9,1,bot,simpleEval,156,31,9,0.0036366327167065135,1.1837237977805177,27.748344370860927,14.0,36.67238500237206,0.5772246285432315
xtmLhQ2s,1,bot,maia9,55,11,7,-0.15069405392176058,0.3691110790952313,66.49019607843137,16.0,130.0769564902465,7.097674418604652
xzc4MeYM,1,bot,maia9,106,21,16,0.022155027864115637,0.9216182048040455,57.40625,19.0,90.78151176095365,1.871173469387755
y3MaULb8,1,bot,maia9,112,22,24,0.0026531319754904085,0.8373983739837398,78.48076923076923,26.5,132.69789146557034,
y7qnWukP,1,bot,Lynx_BOT,44,9,3,0.041983153895242264,1.3459915611814346,18.977272727272727,1.0,37.025475649982376,0.5467836257309941
yEsHH11R,0,human,,34,7,1,0.16791026492821473,2.1632653061224487,27.08823529411765,11.5,49.46024407485912,4.200680272108844
yUMQtabt,0,human,,31,6,2,0.061361424122355,1.2777777777777777,31.64,11.0,52.33116088909169,2.1894736842105265
yYCBCAIS,0,human,,50,10,3,0.20430740710028047,1.1352201257861636,30.5,11.5,48.63383595810637,1.6663015699160277
z73rg3cI,0,human,,80,16,9,0.006033332940795187,0.726207906295754,39.6375,22.0,50.40293735240041,2.336956521739131
zBHhAJq7,1,bot,maia9,107,21,7,0.08956676864026018,1.3808219178082193,34.31683168316832,14.0,57.37456066711053,1.3448275862068964
zOFATCsS,1,bot,maia1,47,9,5,-0.09734380822027437,1.1800766283524904,33.75609756097561,8.0,52.117962114945286,2.9821428571428568
zQoUl4z6,1,bot,simpleEval,131,27,8,-0.06646699050956754,0.7276422764227642,27.768595041322314,15.0,37.70914358078607,0.5655375552282769
zlEXDjcs,1,bot,OpeningsBot,48,10,3,0.04190775542764753,0.6319148936170212,32.1875,13.5,41.92535840137009,11.72972972972973
zlyG7LXO,0,human,,38,8,3,-0.1905518075433625,0.5599999999999999,34.13157894736842,8.0,62.10778875328532,0.5161290322580645
zxqYUmlE,1,bot,maia1,137,27,6,-0.06429985165671488,1.0769230769230769,21.423357664233578,4.0,46.37308598804438,1.8705882352941177
