game_id,label,source_class,source_username,early_move_count,middle_move_count,late_move_count,early_avg_time,middle_avg_time,late_avg_time,early_cpl_mean,middle_cpl_mean,late_cpl_mean,early_cpl_std,middle_cpl_std,late_cpl_std,time_early_to_middle_diff,time_middle_to_late_diff,cpl_early_to_middle_diff,cpl_middle_to_late_diff
dOj8Zr6n,1,bot,maia9,19,20,20,3.1052631578947367,7.45,7.833333333333333,15.157894736842104,31.0,64.0,35.98137406740317,60.987703678692476,139.69450796490017,4.344736842105263,0.38333333333333286,15.842105263157896,33.0
dnpJ86OI,0,human,,15,16,16,3.8666666666666667,5.75,5.785714285714286,13.0,33.9375,56.4375,15.046594299043223,30.392163360807338,70.83340379898456,1.8833333333333333,0.03571428571428559,20.9375,22.5
eS5CaW0M,0,human,,10,10,11,5.4,5.4,16.11111111111111,42.2,35.5,44.63636363636363,47.59369706169085,45.991847103590004,45.0480001115431,0.0,10.71111111111111,-6.700000000000003,9.136363636363633
fEcUdMpv,1,bot,OpeningsBot,22,22,23,9.636363636363637,21.818181818181817,4.476190476190476,23.0,36.18181818181818,65.6923076923077,33.67356664965995,58.98353881583971,67.49060859497942,12.18181818181818,-17.34199134199134,13.18181818181818,29.510489510489514
fHAAAJCR,1,bot,maia1,25,25,26,2.12,2.44,1.0416666666666667,37.64,55.72,,72.793340354733,58.109221299205174,,0.31999999999999984,-1.3983333333333332,18.08,
fKvwCbRJ,1,bot,Lynx_BOT,12,13,13,10.083333333333334,32.92307692307692,16.0,3.4166666666666665,2.1538461538461537,24.46153846153846,4.44331582892276,2.106625221173716,42.373096298722714,22.839743589743584,-16.92307692307692,-1.2628205128205128,22.307692307692307
fQmnpjfo,1,bot,Boris-Trapsky,28,29,29,12.357142857142858,12.137931034482758,2.814814814814815,24.857142857142858,54.172413793103445,48.51851851851852,32.787970666208714,97.19694509372665,122.36992197926998,-0.21921182266009964,-9.323116219667943,29.315270935960587,-5.653895274584926
fbB3EUqo,1,bot,maia9,23,23,24,2.869565217391304,7.391304347826087,5.7727272727272725,12.956521739130435,28.043478260869566,51.041666666666664,26.32485725774846,36.0211028255836,94.13619529112535,4.521739130434783,-1.6185770750988144,15.08695652173913,22.998188405797098
gE3vyQe9,0,human,,29,29,29,14.586206896551724,17.448275862068964,2.7777777777777777,45.55172413793103,49.44827586206897,42.89655172413793,42.73622884214327,69.56841644016964,60.61600154482154,2.86206896551724,-14.670498084291186,3.896551724137936,-6.551724137931039
gz3EOlpE,0,human,,29,29,30,8.620689655172415,10.89655172413793,7.607142857142857,35.10344827586207,53.41379310344828,42.333333333333336,44.439299807937324,78.96901061388894,53.00209639459766,2.275862068965516,-3.289408866995074,18.310344827586206,-11.080459770114942
